Episode,Steps,Total Reward,Discounted Reward,Expected Q
137,2001,-73001.7472179303,-12122.993690584819,-382.7261657714844
138,2001,-72464.04581531497,-11765.918686991155,-387.4654235839844
139,2001,-74598.5737260046,-12063.869989202363,-383.6028137207031
140,2001,-73222.68330918478,-11555.584116043994,-387.7110595703125
141,2001,-74442.07106902206,-12346.769159036201,-386.97503662109375
143,2001,-75093.50538200692,-11955.116738721166,-386.7724304199219
144,2001,-72693.29555750836,-11926.862802697184,-387.1763000488281
146,2001,-71060.89869558743,-11831.269423663101,-384.02044677734375
147,2001,-71599.18660971013,-11857.304855838183,-386.2723388671875
148,2001,-71603.08189779696,-11655.665696928654,-379.8829650878906
149,2001,-73996.49010604179,-12115.975788525488,-387.8215026855469
150,2001,-73054.27073435107,-12286.373296721586,-381.65435791015625
151,2001,-72645.3623565081,-11983.192998551835,-381.70953369140625
164,2001,-71271.57143124264,-12275.060732897993,-404.61236572265625
161,2001,-71208.80205900698,-11769.717783978,-427.0782165527344
152,2001,-68638.40800696677,-11448.601197222475,-424.0523376464844
153,2001,-71692.75890661836,-11754.374225564903,-426.6800842285156
154,2001,-71792.86422267575,-11772.11622775834,-424.1628723144531
155,2001,-69290.70835112428,-11661.31175847671,-424.0245056152344
156,2001,-72464.02294940085,-12194.661185849156,-430.9502258300781
157,2001,-71054.07622088605,-11505.804481039871,-434.1331481933594
158,2001,-72131.83540626265,-12068.873092577604,-420.7931213378906
159,2001,-72748.06864883668,-11947.589326171736,-413.5155334472656
160,2001,-71148.62078889445,-12054.904055536992,-427.91217041015625
162,2001,-72839.80082530803,-11873.213111054898,-431.6471252441406
163,2001,-71278.28570774282,-11884.546030688547,-425.2984619140625
165,2001,-70448.97416771748,-11482.499847498826,-426.7712097167969
166,2001,-70303.60663872327,-11573.687786022487,-417.46588134765625
167,2001,-70792.4478793242,-11163.199325326137,-412.53759765625
168,2001,-71708.83068473068,-12471.406852864864,-427.7721252441406
169,2001,-69445.78648560256,-11315.939094839337,-419.1742858886719
170,2001,-70527.04099304201,-11728.594258062212,-426.3694763183594
183,2001,-73290.23575224845,-12356.940595608641,-437.6885986328125
180,2001,-69699.94515834459,-11594.553321725798,-459.706298828125
171,2001,-72355.2066605828,-11617.661036798776,-472.47589111328125
