Episode,Step,Reward,Discounted,Losses
802,602,-1102.7186480686069,23.173569459976374,"{'critic1_loss': 45.601783752441406, 'critic2_loss': 44.488834381103516, 'actor_loss': 62.21965026855469}"
803,715,-1379.3273592181504,22.139822446403016,"{'critic1_loss': 20.23423194885254, 'critic2_loss': 19.157634735107422, 'actor_loss': 62.8031005859375}"
804,630,-1213.03706580773,7.5849064022015265,"{'critic1_loss': 60.91948699951172, 'critic2_loss': 58.04793930053711, 'actor_loss': 64.86681365966797}"
805,602,-1157.1507695354521,6.5508445778335345,"{'critic1_loss': 52.94270706176758, 'critic2_loss': 58.51077651977539, 'actor_loss': 65.57038116455078}"
806,664,-1323.0624059475958,13.388915869962773,"{'critic1_loss': 38.21680450439453, 'critic2_loss': 36.41053009033203, 'actor_loss': 66.95337677001953}"
807,708,-1442.0905157662928,9.406954357000014,"{'critic1_loss': 57.08806610107422, 'critic2_loss': 57.08030700683594, 'actor_loss': 63.998146057128906}"
808,793,-1618.165711287409,5.0994554703869515,"{'critic1_loss': 57.08806610107422, 'critic2_loss': 57.08030700683594, 'actor_loss': 63.998146057128906}"
809,742,-1415.201867762953,-3.5619695407412935,"{'critic1_loss': 18.238651275634766, 'critic2_loss': 16.647953033447266, 'actor_loss': 64.4908218383789}"
810,772,-1436.5249087698758,2.8810818999516856,"{'critic1_loss': 45.54530715942383, 'critic2_loss': 45.200950622558594, 'actor_loss': 64.26854705810547}"
811,633,-1229.4988244585693,15.178818283573433,"{'critic1_loss': 22.362590789794922, 'critic2_loss': 21.246597290039062, 'actor_loss': 67.70245361328125}"
812,702,-1382.345267046243,6.093933578463207,"{'critic1_loss': 15.427786827087402, 'critic2_loss': 16.256349563598633, 'actor_loss': 65.20047760009766}"
813,787,-1587.8492449559271,-9.673839811444099,"{'critic1_loss': 20.644271850585938, 'critic2_loss': 20.014934539794922, 'actor_loss': 65.93147277832031}"
814,745,-1521.0839077718556,-1.9746110522454827,"{'critic1_loss': 20.644271850585938, 'critic2_loss': 20.014934539794922, 'actor_loss': 65.93147277832031}"
